Year,zipcode,PrimaryType,Count
2006,60623,MOTOR VEHICLE THEFT,725
2006,60623,NARCOTICS,2801
2006,60623,OFFENSE INVOLVING CHILDREN,89
2006,60623,OTHER OFFENSE,1045
2006,60623,PROSTITUTION,373
2006,60623,PUBLIC PEACE VIOLATION,243
2006,60623,ROBBERY,550
2006,60623,SEX OFFENSE,63
2006,60623,STALKING,9
2006,60623,THEFT,2107
2006,60623,WEAPONS VIOLATION,179
2006,60624,ARSON,27
2006,60624,ASSAULT,1011
2006,60624,BATTERY,3772
2006,60624,BURGLARY,732
2006,60624,CRIM SEXUAL ASSAULT,42
2006,60624,CRIMINAL DAMAGE,1618
2006,60624,CRIMINAL TRESPASS,311
2006,60624,DECEPTIVE PRACTICE,418
2006,60624,GAMBLING,137
2006,60624,HOMICIDE,26
2006,60624,INTERFERENCE WITH PUBLIC OFFICER,30
2006,60624,INTIMIDATION,6
2006,60624,KIDNAPPING,14
2006,60624,LIQUOR LAW VIOLATION,35
2006,60624,MOTOR VEHICLE THEFT,856
2006,60624,NARCOTICS,5874
2006,60624,OFFENSE INVOLVING CHILDREN,72
2006,60624,OTHER OFFENSE,710
2006,60624,PROSTITUTION,560
2006,60624,PUBLIC PEACE VIOLATION,70
2006,60624,RITUALISM,1
2006,60624,ROBBERY,726
2006,60624,SEX OFFENSE,44
2006,60624,STALKING,10
2006,60624,THEFT,2180
2006,60624,WEAPONS VIOLATION,208
2006,60625,ARSON,7
2006,60625,ASSAULT,424
2006,60625,BATTERY,1291
2006,60625,BURGLARY,519
2006,60625,CRIM SEXUAL ASSAULT,28
2006,60625,CRIMINAL DAMAGE,1184
2006,60625,CRIMINAL TRESPASS,199
2006,60625,DECEPTIVE PRACTICE,247
2006,60625,GAMBLING,21
2006,60625,HOMICIDE,1
2006,60625,INTERFERENCE WITH PUBLIC OFFICER,18
2006,60625,INTIMIDATION,11
2006,60625,KIDNAPPING,6
2006,60625,LIQUOR LAW VIOLATION,41
2006,60625,MOTOR VEHICLE THEFT,326
2006,60625,NARCOTICS,426
2006,60625,OFFENSE INVOLVING CHILDREN,48
2006,60625,OTHER NARCOTIC VIOLATION,2
2006,60625,OTHER OFFENSE,613
2006,60625,PROSTITUTION,119
2006,60625,PUBLIC PEACE VIOLATION,134
2006,60625,ROBBERY,216
2006,60625,SEX OFFENSE,43
2006,60625,STALKING,1
2006,60625,THEFT,1658
2006,60625,WEAPONS VIOLATION,48
2006,60626,ARSON,9
2006,60626,ASSAULT,383
2006,60626,BATTERY,1250
2006,60626,BURGLARY,336
2006,60626,CRIM SEXUAL ASSAULT,111
2006,60626,CRIMINAL DAMAGE,867
2006,60626,CRIMINAL TRESPASS,325
2006,60626,DECEPTIVE PRACTICE,523
2006,60626,GAMBLING,25
2006,60626,HOMICIDE,1
2006,60626,INTERFERENCE WITH PUBLIC OFFICER,15
2006,60626,INTIMIDATION,7
2006,60626,KIDNAPPING,6
2006,60626,LIQUOR LAW VIOLATION,50
2006,60626,MOTOR VEHICLE THEFT,217
2006,60626,NARCOTICS,1350
2006,60626,OFFENSE INVOLVING CHILDREN,182
2006,60626,OTHER NARCOTIC VIOLATION,1
2006,60626,OTHER OFFENSE,493
2006,60626,PROSTITUTION,233
2006,60626,PUBLIC PEACE VIOLATION,39
2006,60626,ROBBERY,274
2006,60626,SEX OFFENSE,85
2006,60626,STALKING,3
2006,60626,THEFT,2378
2006,60626,WEAPONS VIOLATION,54
2006,60628,ARSON,40
2006,60628,ASSAULT,1430
2006,60628,BATTERY,4309
2006,60628,BURGLARY,1081
2006,60628,CRIM SEXUAL ASSAULT,78
2006,60628,CRIMINAL DAMAGE,2714
2006,60628,CRIMINAL TRESPASS,505
2006,60628,DECEPTIVE PRACTICE,365
2006,60628,GAMBLING,55
2006,60628,HOMICIDE,34
2006,60628,INTERFERENCE WITH PUBLIC OFFICER,30
2006,60628,INTIMIDATION,17
2006,60628,KIDNAPPING,17
2006,60628,LIQUOR LAW VIOLATION,27
2006,60628,MOTOR VEHICLE THEFT,1056
2006,60628,NARCOTICS,2698
2006,60628,OBSCENITY,1
2006,60628,OFFENSE INVOLVING CHILDREN,178
2006,60628,OTHER OFFENSE,1193
2006,60628,PROSTITUTION,117
2006,60628,PUBLIC INDECENCY,1
2006,60628,PUBLIC PEACE VIOLATION,95
2006,60628,ROBBERY,841
2006,60628,SEX OFFENSE,66
2006,60628,STALKING,7
2006,60628,THEFT,2451
2006,60628,WEAPONS VIOLATION,274
2006,60629,ARSON,39
2006,60629,ASSAULT,785
2006,60629,BATTERY,2253
2006,60629,BURGLARY,894
2006,60629,CRIM SEXUAL ASSAULT,42
2006,60629,CRIMINAL DAMAGE,2177
2006,60629,CRIMINAL TRESPASS,256
2006,60629,DECEPTIVE PRACTICE,273
2006,60629,GAMBLING,25
2006,60629,HOMICIDE,13
2006,60629,INTERFERENCE WITH PUBLIC OFFICER,14
2006,60629,INTIMIDATION,5
2006,60629,KIDNAPPING,11
2006,60629,LIQUOR LAW VIOLATION,27
2006,60629,MOTOR VEHICLE THEFT,732
2006,60629,NARCOTICS,1379
2006,60629,OBSCENITY,3
2006,60629,OFFENSE INVOLVING CHILDREN,83
2006,60629,OTHER OFFENSE,809
2006,60629,PROSTITUTION,23
2006,60629,PUBLIC PEACE VIOLATION,196
2006,60629,ROBBERY,547
2006,60629,SEX OFFENSE,56
2006,60629,STALKING,3
2006,60629,THEFT,1768
2006,60629,WEAPONS VIOLATION,126
2006,60630,ARSON,6
2006,60630,ASSAULT,220
2006,60630,BATTERY,598
2006,60630,BURGLARY,291
2006,60630,CRIM SEXUAL ASSAULT,4
2006,60630,CRIMINAL DAMAGE,859
2006,60630,CRIMINAL TRESPASS,74
2006,60630,DECEPTIVE PRACTICE,165
2006,60630,GAMBLING,10
2006,60630,HOMICIDE,1
2006,60630,INTERFERENCE WITH PUBLIC OFFICER,5
2006,60630,INTIMIDATION,6
2006,60630,KIDNAPPING,5
2006,60630,LIQUOR LAW VIOLATION,14
2006,60630,MOTOR VEHICLE THEFT,199
2006,60630,NARCOTICS,181
2006,60630,OFFENSE INVOLVING CHILDREN,22
2006,60630,OTHER OFFENSE,382
2006,60630,PROSTITUTION,23
2006,60630,PUBLIC PEACE VIOLATION,27
2006,60630,ROBBERY,65
2006,60630,SEX OFFENSE,47
2006,60630,STALKING,4
2006,60630,THEFT,923
2006,60630,WEAPONS VIOLATION,10
2006,60631,ASSAULT,113
2006,60631,BATTERY,280
2006,60631,BURGLARY,89
2006,60631,CRIM SEXUAL ASSAULT,5
2006,60631,CRIMINAL DAMAGE,459
2006,60631,CRIMINAL TRESPASS,43
2006,60631,DECEPTIVE PRACTICE,88
2006,60631,GAMBLING,1
2006,60631,INTERFERENCE WITH PUBLIC OFFICER,1
2006,60631,INTIMIDATION,1
2006,60631,KIDNAPPING,5
2006,60631,LIQUOR LAW VIOLATION,3
2006,60631,MOTOR VEHICLE THEFT,75
2006,60631,NARCOTICS,42
2006,60631,OBSCENITY,1
2006,60631,OFFENSE INVOLVING CHILDREN,19
2006,60631,OTHER OFFENSE,209
2006,60631,PROSTITUTION,2
2006,60631,PUBLIC PEACE VIOLATION,10
2006,60631,ROBBERY,16
2006,60631,SEX OFFENSE,11
2006,60631,STALKING,2
2006,60631,THEFT,482
2006,60631,WEAPONS VIOLATION,5
2006,60632,ARSON,25
2006,60632,ASSAULT,569
2006,60632,BATTERY,1541
2006,60632,BURGLARY,824
2006,60632,CRIM SEXUAL ASSAULT,40
2006,60632,CRIMINAL DAMAGE,1856
2006,60632,CRIMINAL TRESPASS,229
2006,60632,DECEPTIVE PRACTICE,273
2006,60632,GAMBLING,5
2006,60632,HOMICIDE,12
2006,60632,INTERFERENCE WITH PUBLIC OFFICER,3
2006,60632,INTIMIDATION,4
2006,60632,KIDNAPPING,11
2006,60632,LIQUOR LAW VIOLATION,20
2006,60632,MOTOR VEHICLE THEFT,622
2006,60632,NARCOTICS,884
2006,60632,OFFENSE INVOLVING CHILDREN,57
2006,60632,OTHER OFFENSE,586
2006,60632,PROSTITUTION,560
2006,60632,PUBLIC PEACE VIOLATION,145
2006,60632,ROBBERY,355
2006,60632,SEX OFFENSE,40
2006,60632,STALKING,7
2006,60632,THEFT,2018
2006,60632,WEAPONS VIOLATION,106
2006,60633,ARSON,6
2006,60633,ASSAULT,233
2006,60633,BATTERY,538
2006,60633,BURGLARY,158
2006,60633,CRIM SEXUAL ASSAULT,9
2006,60633,CRIMINAL DAMAGE,464
2006,60633,CRIMINAL TRESPASS,70
2006,60633,DECEPTIVE PRACTICE,39
2006,60633,GAMBLING,4
2006,60633,HOMICIDE,8
2006,60633,INTERFERENCE WITH PUBLIC OFFICER,2
2006,60633,INTIMIDATION,1
2006,60633,KIDNAPPING,3
2006,60633,MOTOR VEHICLE THEFT,103
2006,60633,NARCOTICS,263
2006,60633,OFFENSE INVOLVING CHILDREN,19
2006,60633,OTHER OFFENSE,170
2006,60633,PUBLIC PEACE VIOLATION,11
2006,60633,ROBBERY,72
2006,60633,SEX OFFENSE,5
2006,60633,THEFT,364
2006,60633,WEAPONS VIOLATION,25
2006,60634,ARSON,7
2006,60634,ASSAULT,230
2006,60634,BATTERY,694
2006,60634,BURGLARY,284
2006,60634,CRIM SEXUAL ASSAULT,11
2006,60634,CRIMINAL DAMAGE,855
2006,60634,CRIMINAL TRESPASS,83
2006,60634,DECEPTIVE PRACTICE,194
2006,60634,GAMBLING,13
2006,60634,HOMICIDE,2
2006,60634,INTERFERENCE WITH PUBLIC OFFICER,6
2006,60634,INTIMIDATION,2
2006,60634,KIDNAPPING,2
2006,60634,LIQUOR LAW VIOLATION,13
2006,60634,MOTOR VEHICLE THEFT,265
2006,60634,NARCOTICS,148
2006,60634,OFFENSE INVOLVING CHILDREN,30
2006,60634,OTHER OFFENSE,471
2006,60634,PROSTITUTION,3
2006,60634,PUBLIC PEACE VIOLATION,29
2006,60634,ROBBERY,91
2006,60634,SEX OFFENSE,10
2006,60634,STALKING,3
2006,60634,THEFT,1203
2006,60634,WEAPONS VIOLATION,17
2006,60636,ARSON,32
2006,60636,ASSAULT,1246
2006,60636,BATTERY,4126
2006,60636,BURGLARY,1091
2006,60636,CRIM SEXUAL ASSAULT,78
2006,60636,CRIMINAL DAMAGE,2156
2006,60636,CRIMINAL TRESPASS,303
2006,60636,DECEPTIVE PRACTICE,305
2006,60636,GAMBLING,100
2006,60636,HOMICIDE,31
2006,60636,INTERFERENCE WITH PUBLIC OFFICER,44
2006,60636,INTIMIDATION,4
2006,60636,KIDNAPPING,10
2006,60636,LIQUOR LAW VIOLATION,44
2006,60636,MOTOR VEHICLE THEFT,912
2006,60636,NARCOTICS,2817
2006,60636,OFFENSE INVOLVING CHILDREN,101
2006,60636,OTHER OFFENSE,967
2006,60636,PROSTITUTION,273
2006,60636,PUBLIC PEACE VIOLATION,86
2006,60636,ROBBERY,657
2006,60636,SEX OFFENSE,49
2006,60636,STALKING,8
2006,60636,THEFT,2363
2006,60636,WEAPONS VIOLATION,228
2006,60637,ARSON,17
2006,60637,ASSAULT,921
2006,60637,BATTERY,3228
2006,60637,BURGLARY,878
2006,60637,CRIM SEXUAL ASSAULT,52
2006,60637,CRIMINAL DAMAGE,1800
2006,60637,CRIMINAL TRESPASS,894
2006,60637,DECEPTIVE PRACTICE,240
2006,60637,GAMBLING,59
2006,60637,HOMICIDE,23
2006,60637,INTERFERENCE WITH PUBLIC OFFICER,28
2006,60637,INTIMIDATION,11
2006,60637,KIDNAPPING,9
2006,60637,LIQUOR LAW VIOLATION,15
2006,60637,MOTOR VEHICLE THEFT,762
2006,60637,NARCOTICS,1834
2006,60637,OBSCENITY,1
2006,60637,OFFENSE INVOLVING CHILDREN,103
2006,60637,OTHER OFFENSE,889
2006,60637,PROSTITUTION,203
2006,60637,PUBLIC PEACE VIOLATION,97
2006,60637,ROBBERY,602
2006,60637,SEX OFFENSE,51
2006,60637,STALKING,2
2006,60637,THEFT,1774
2006,60637,WEAPONS VIOLATION,136
2006,60638,ARSON,14
2006,60638,ASSAULT,256
2006,60638,BATTERY,663
2006,60638,BURGLARY,213
2006,60638,CRIM SEXUAL ASSAULT,5
2006,60638,CRIMINAL DAMAGE,1020
2006,60638,CRIMINAL TRESPASS,108
2006,60638,DECEPTIVE PRACTICE,194
2006,60638,GAMBLING,5
2006,60638,HOMICIDE,1
2006,60638,INTERFERENCE WITH PUBLIC OFFICER,7
2006,60638,INTIMIDATION,3
2006,60638,KIDNAPPING,1
2006,60638,LIQUOR LAW VIOLATION,13
2006,60638,MOTOR VEHICLE THEFT,210
2006,60638,NARCOTICS,234
2006,60638,OFFENSE INVOLVING CHILDREN,27
2006,60638,OTHER OFFENSE,392
2006,60638,PROSTITUTION,130
2006,60638,PUBLIC PEACE VIOLATION,48
2006,60638,ROBBERY,86
2006,60638,SEX OFFENSE,13
2006,60638,STALKING,1
2006,60638,THEFT,972
2006,60638,WEAPONS VIOLATION,87
2006,60639,ARSON,30
2006,60639,ASSAULT,712
2006,60639,BATTERY,2075
2006,60639,BURGLARY,816
2006,60639,CRIM SEXUAL ASSAULT,38
2006,60639,CRIMINAL DAMAGE,1673
2006,60639,CRIMINAL TRESPASS,238
2006,60639,DECEPTIVE PRACTICE,316
2006,60639,GAMBLING,35
2006,60639,HOMICIDE,6
2006,60639,INTERFERENCE WITH PUBLIC OFFICER,51
2006,60639,INTIMIDATION,8
2006,60639,KIDNAPPING,10
2006,60639,LIQUOR LAW VIOLATION,40
2006,60639,MOTOR VEHICLE THEFT,743
2006,60639,NARCOTICS,1157
2006,60639,OFFENSE INVOLVING CHILDREN,83
2006,60639,OTHER NARCOTIC VIOLATION,1
2006,60639,OTHER OFFENSE,973
2006,60639,PROSTITUTION,133
2006,60639,PUBLIC PEACE VIOLATION,118
2006,60639,ROBBERY,365
2006,60639,SEX OFFENSE,46
2006,60639,STALKING,3
2006,60639,THEFT,1831
2006,60639,WEAPONS VIOLATION,129
2006,60640,ARSON,13
2006,60640,ASSAULT,383
2006,60640,BATTERY,1101
2006,60640,BURGLARY,310
2006,60640,CRIM SEXUAL ASSAULT,10
2006,60640,CRIMINAL DAMAGE,839
2006,60640,CRIMINAL TRESPASS,320
2006,60640,DECEPTIVE PRACTICE,299
2006,60640,GAMBLING,13
2006,60640,HOMICIDE,3
2006,60640,INTERFERENCE WITH PUBLIC OFFICER,10
2006,60640,INTIMIDATION,6
2006,60640,KIDNAPPING,4
2006,60640,LIQUOR LAW VIOLATION,24
2006,60640,MOTOR VEHICLE THEFT,203
2006,60640,NARCOTICS,967
2006,60640,OFFENSE INVOLVING CHILDREN,39
2006,60640,OTHER OFFENSE,462
2006,60640,PROSTITUTION,73
2006,60640,PUBLIC PEACE VIOLATION,79
2006,60640,ROBBERY,215
2006,60640,SEX OFFENSE,35
2006,60640,STALKING,2
2006,60640,THEFT,1605
2006,60640,WEAPONS VIOLATION,20
2006,60641,ARSON,25
2006,60641,ASSAULT,336
2006,60641,BATTERY,1102
2006,60641,BURGLARY,519
2006,60641,CRIM SEXUAL ASSAULT,10
2006,60641,CRIMINAL DAMAGE,1318
2006,60641,CRIMINAL TRESPASS,188
2006,60641,DECEPTIVE PRACTICE,269
2006,60641,GAMBLING,4
2006,60641,HOMICIDE,8
2006,60641,INTERFERENCE WITH PUBLIC OFFICER,13
2006,60641,INTIMIDATION,1
2006,60641,KIDNAPPING,9
2006,60641,LIQUOR LAW VIOLATION,38
2006,60641,MOTOR VEHICLE THEFT,478
2006,60641,NARCOTICS,535
2006,60641,OFFENSE INVOLVING CHILDREN,38
2006,60641,OTHER NARCOTIC VIOLATION,1
2006,60641,OTHER OFFENSE,555
2006,60641,PROSTITUTION,115
2006,60641,PUBLIC PEACE VIOLATION,70
2006,60641,ROBBERY,240
2006,60641,SEX OFFENSE,32
2006,60641,STALKING,6
2006,60641,THEFT,1524
2006,60641,WEAPONS VIOLATION,41
2006,60643,ARSON,9
2006,60643,ASSAULT,483
2006,60643,BATTERY,1328
2006,60643,BURGLARY,433
2006,60643,CRIM SEXUAL ASSAULT,22
2006,60643,CRIMINAL DAMAGE,1018
2006,60643,CRIMINAL TRESPASS,159
2006,60643,DECEPTIVE PRACTICE,225
2006,60643,GAMBLING,17
2006,60643,HOMICIDE,8
2006,60643,INTERFERENCE WITH PUBLIC OFFICER,7
2006,60643,INTIMIDATION,4
2006,60643,KIDNAPPING,6
2006,60643,LIQUOR LAW VIOLATION,7
2006,60643,MOTOR VEHICLE THEFT,340
2006,60643,NARCOTICS,722
2006,60643,OBSCENITY,1
2006,60643,OFFENSE INVOLVING CHILDREN,75
2006,60643,OTHER OFFENSE,624
2006,60643,PROSTITUTION,3
2006,60643,PUBLIC PEACE VIOLATION,42
2006,60643,ROBBERY,299
2006,60643,SEX OFFENSE,21
2006,60643,STALKING,5
2006,60643,THEFT,1175
2006,60643,WEAPONS VIOLATION,60
2006,60644,ARSON,21
2006,60644,ASSAULT,1106
2006,60644,BATTERY,3969
2006,60644,BURGLARY,431
2006,60644,CRIM SEXUAL ASSAULT,56
2006,60644,CRIMINAL DAMAGE,1640
2006,60644,CRIMINAL TRESPASS,424
2006,60644,DECEPTIVE PRACTICE,294
2006,60644,GAMBLING,141
2006,60644,HOMICIDE,25
2006,60644,INTERFERENCE WITH PUBLIC OFFICER,29
2006,60644,INTIMIDATION,5
2006,60644,KIDNAPPING,15
2006,60644,LIQUOR LAW VIOLATION,41
2006,60644,MOTOR VEHICLE THEFT,753
2006,60644,NARCOTICS,5620
2006,60644,OFFENSE INVOLVING CHILDREN,89
2006,60644,OTHER OFFENSE,958
2006,60644,PROSTITUTION,579
2006,60644,PUBLIC PEACE VIOLATION,88
2006,60644,ROBBERY,729
2006,60644,SEX OFFENSE,35
2006,60644,STALKING,1
2006,60644,THEFT,1789
2006,60644,WEAPONS VIOLATION,192
2006,60645,ARSON,5
2006,60645,ASSAULT,206
2006,60645,BATTERY,570
2006,60645,BURGLARY,299
2006,60645,CRIM SEXUAL ASSAULT,8
2006,60645,CRIMINAL DAMAGE,668
2006,60645,CRIMINAL TRESPASS,72
2006,60645,DECEPTIVE PRACTICE,137
2006,60645,GAMBLING,4
2006,60645,HOMICIDE,3
2006,60645,INTERFERENCE WITH PUBLIC OFFICER,4
2006,60645,INTIMIDATION,1
2006,60645,KIDNAPPING,5
2006,60645,LIQUOR LAW VIOLATION,15
2006,60645,MOTOR VEHICLE THEFT,175
2006,60645,NARCOTICS,275
2006,60645,OFFENSE INVOLVING CHILDREN,17
2006,60645,OTHER OFFENSE,302
2006,60645,PROSTITUTION,19
2006,60645,PUBLIC PEACE VIOLATION,13
2006,60645,ROBBERY,132
2006,60645,SEX OFFENSE,13
2006,60645,STALKING,2
2006,60645,THEFT,1078
2006,60645,WEAPONS VIOLATION,14
2006,60646,ARSON,1
2006,60646,ASSAULT,66
2006,60646,BATTERY,140
2006,60646,BURGLARY,62
2006,60646,CRIM SEXUAL ASSAULT,4
2006,60646,CRIMINAL DAMAGE,311
2006,60646,CRIMINAL TRESPASS,13
2006,60646,DECEPTIVE PRACTICE,39
2006,60646,INTERFERENCE WITH PUBLIC OFFICER,1
2006,60646,KIDNAPPING,2
2006,60646,LIQUOR LAW VIOLATION,1
2006,60646,MOTOR VEHICLE THEFT,45
2006,60646,NARCOTICS,30
2006,60646,OFFENSE INVOLVING CHILDREN,5
2006,60646,OTHER OFFENSE,113
2006,60646,PROSTITUTION,1
2006,60646,PUBLIC PEACE VIOLATION,2
2006,60646,ROBBERY,7
2006,60646,SEX OFFENSE,3
2006,60646,STALKING,1
2006,60646,THEFT,245
2006,60646,WEAPONS VIOLATION,1
2006,60647,ARSON,39
2006,60647,ASSAULT,812
2006,60647,BATTERY,2277
2006,60647,BURGLARY,866
2006,60647,CRIM SEXUAL ASSAULT,38
2006,60647,CRIMINAL DAMAGE,1723
2006,60647,CRIMINAL TRESPASS,332
2006,60647,DECEPTIVE PRACTICE,321
2006,60647,GAMBLING,13
2006,60647,HOMICIDE,13
2006,60647,INTERFERENCE WITH PUBLIC OFFICER,26
2006,60647,INTIMIDATION,14
2006,60647,KIDNAPPING,18
2006,60647,LIQUOR LAW VIOLATION,53
2006,60647,MOTOR VEHICLE THEFT,683
2006,60647,NARCOTICS,1201
2006,60647,OBSCENITY,1
2006,60647,OFFENSE INVOLVING CHILDREN,79
2006,60647,OTHER NARCOTIC VIOLATION,3
2006,60647,OTHER OFFENSE,808
2006,60647,PROSTITUTION,361
2006,60647,PUBLIC PEACE VIOLATION,96
2006,60647,RITUALISM,1
2006,60647,ROBBERY,445
2006,60647,SEX OFFENSE,46
2006,60647,STALKING,9
2006,60647,THEFT,2563
2006,60647,WEAPONS VIOLATION,111
2006,60649,ARSON,18
2006,60649,ASSAULT,1126
2006,60649,BATTERY,3692
2006,60649,BURGLARY,1169
2006,60649,CRIM SEXUAL ASSAULT,69
2006,60649,CRIMINAL DAMAGE,2256
2006,60649,CRIMINAL TRESPASS,523
2006,60649,DECEPTIVE PRACTICE,397
2006,60649,GAMBLING,76
2006,60649,HOMICIDE,31
2006,60649,INTERFERENCE WITH PUBLIC OFFICER,27
2006,60649,INTIMIDATION,9
2006,60649,KIDNAPPING,12
2006,60649,LIQUOR LAW VIOLATION,23
2006,60649,MOTOR VEHICLE THEFT,962
2006,60649,NARCOTICS,2338
2006,60649,OFFENSE INVOLVING CHILDREN,164
2006,60649,OTHER OFFENSE,1168
2006,60649,PROSTITUTION,88
2006,60649,PUBLIC INDECENCY,1
2006,60649,PUBLIC PEACE VIOLATION,78
2006,60649,RITUALISM,1
2006,60649,ROBBERY,756
2006,60649,SEX OFFENSE,46
2006,60649,STALKING,10
2006,60649,THEFT,2695
2006,60649,WEAPONS VIOLATION,167
2006,60651,ARSON,29
2006,60651,ASSAULT,727
2006,60651,BATTERY,2459
2006,60651,BURGLARY,536
2006,60651,CRIM SEXUAL ASSAULT,27
2006,60651,CRIMINAL DAMAGE,1218
2006,60651,CRIMINAL TRESPASS,169
2006,60651,DECEPTIVE PRACTICE,218
2006,60651,GAMBLING,70
2006,60651,HOMICIDE,18
2006,60651,INTERFERENCE WITH PUBLIC OFFICER,59
2006,60651,INTIMIDATION,4
2006,60651,KIDNAPPING,5
2006,60651,LIQUOR LAW VIOLATION,24
2006,60651,MOTOR VEHICLE THEFT,580
2006,60651,NARCOTICS,3381
2006,60651,OFFENSE INVOLVING CHILDREN,66
2006,60651,OTHER OFFENSE,575
2006,60651,PROSTITUTION,331
2006,60651,PUBLIC PEACE VIOLATION,68
2006,60651,ROBBERY,439
2006,60651,SEX OFFENSE,37
2006,60651,STALKING,3
2006,60651,THEFT,1583
2006,60651,WEAPONS VIOLATION,149
2006,60652,ARSON,10
2006,60652,ASSAULT,312
2006,60652,BATTERY,745
2006,60652,BURGLARY,363
2006,60652,CRIM SEXUAL ASSAULT,23
2006,60652,CRIMINAL DAMAGE,859
2006,60652,CRIMINAL TRESPASS,71
2006,60652,DECEPTIVE PRACTICE,170
2006,60652,GAMBLING,2
2006,60652,HOMICIDE,1
2006,60652,INTERFERENCE WITH PUBLIC OFFICER,7
2006,60652,INTIMIDATION,1
2006,60652,KIDNAPPING,2
2006,60652,LIQUOR LAW VIOLATION,6
2006,60652,MOTOR VEHICLE THEFT,346
2006,60652,NARCOTICS,188
2006,60652,OBSCENITY,1
2006,60652,OFFENSE INVOLVING CHILDREN,34
2006,60652,OTHER OFFENSE,364
2006,60652,PROSTITUTION,3
2006,60652,PUBLIC PEACE VIOLATION,23
2006,60652,ROBBERY,232
2006,60652,SEX OFFENSE,20
2006,60652,STALKING,1
2006,60652,THEFT,1161
2006,60652,WEAPONS VIOLATION,31
2006,60653,ARSON,9
2006,60653,ASSAULT,661
2006,60653,BATTERY,1990
2006,60653,BURGLARY,469
2006,60653,CRIM SEXUAL ASSAULT,29
2006,60653,CRIMINAL DAMAGE,949
2006,60653,CRIMINAL TRESPASS,430
2006,60653,DECEPTIVE PRACTICE,209
2006,60653,GAMBLING,34
2006,60653,HOMICIDE,4
2006,60653,INTERFERENCE WITH PUBLIC OFFICER,16
2006,60653,INTIMIDATION,10
2006,60653,KIDNAPPING,5
2006,60653,LIQUOR LAW VIOLATION,7
2006,60653,MOTOR VEHICLE THEFT,501
2006,60653,NARCOTICS,1214
2006,60653,OFFENSE INVOLVING CHILDREN,48
2006,60653,OTHER OFFENSE,532
2006,60653,PROSTITUTION,214
2006,60653,PUBLIC PEACE VIOLATION,42
2006,60653,ROBBERY,386
2006,60653,SEX OFFENSE,34
2006,60653,STALKING,2
2006,60653,THEFT,1450
2006,60653,WEAPONS VIOLATION,65
2006,60654,ARSON,2
2006,60654,ASSAULT,124
2006,60654,BATTERY,536
2006,60654,BURGLARY,167
2006,60654,CRIM SEXUAL ASSAULT,2
2006,60654,CRIMINAL DAMAGE,421
2006,60654,CRIMINAL TRESPASS,247
2006,60654,DECEPTIVE PRACTICE,239
2006,60654,GAMBLING,4
2006,60654,HOMICIDE,2
2006,60654,INTERFERENCE WITH PUBLIC OFFICER,11
2006,60654,INTIMIDATION,2
2006,60654,LIQUOR LAW VIOLATION,17
2006,60654,MOTOR VEHICLE THEFT,125
2006,60654,NARCOTICS,211
2006,60654,OFFENSE INVOLVING CHILDREN,5
2006,60654,OTHER OFFENSE,122
2006,60654,PROSTITUTION,173
2006,60654,PUBLIC PEACE VIOLATION,21
2006,60654,ROBBERY,90
2006,60654,SEX OFFENSE,12
2006,60654,STALKING,2
2006,60654,THEFT,1294
2006,60654,WEAPONS VIOLATION,16
2006,60655,ARSON,1
2006,60655,ASSAULT,78
2006,60655,BATTERY,185
2006,60655,BURGLARY,80
2006,60655,CRIM SEXUAL ASSAULT,4
2006,60655,CRIMINAL DAMAGE,220
2006,60655,CRIMINAL TRESPASS,26
2006,60655,DECEPTIVE PRACTICE,79
2006,60655,HOMICIDE,2
2006,60655,INTIMIDATION,1
2006,60655,KIDNAPPING,4
2006,60655,LIQUOR LAW VIOLATION,10
2006,60655,MOTOR VEHICLE THEFT,44
2006,60655,NARCOTICS,66
2006,60655,OBSCENITY,1
2006,60655,OFFENSE INVOLVING CHILDREN,16
2006,60655,OTHER OFFENSE,154
2006,60655,PUBLIC PEACE VIOLATION,5
2006,60655,ROBBERY,22
2006,60655,SEX OFFENSE,11
2006,60655,THEFT,325
2006,60655,WEAPONS VIOLATION,4
2006,60656,ASSAULT,70
2006,60656,BATTERY,205
2006,60656,BURGLARY,22
2006,60656,CRIM SEXUAL ASSAULT,3
2006,60656,CRIMINAL DAMAGE,217
2006,60656,CRIMINAL TRESPASS,207
2006,60656,DECEPTIVE PRACTICE,147
2006,60656,GAMBLING,1
2006,60656,HOMICIDE,1
2006,60656,INTERFERENCE WITH PUBLIC OFFICER,5
2006,60656,INTIMIDATION,1
2006,60656,KIDNAPPING,1
2006,60656,MOTOR VEHICLE THEFT,69
2006,60656,NARCOTICS,67
2006,60656,OFFENSE INVOLVING CHILDREN,10
2006,60656,OTHER OFFENSE,660
2006,60656,PROSTITUTION,1
2006,60656,PUBLIC PEACE VIOLATION,13
2006,60656,ROBBERY,8
2006,60656,SEX OFFENSE,3
2006,60656,THEFT,797
2006,60656,WEAPONS VIOLATION,6
2006,60657,ARSON,5
2006,60657,ASSAULT,222
2006,60657,BATTERY,735
2006,60657,BURGLARY,523
2006,60657,CRIM SEXUAL ASSAULT,30
2006,60657,CRIMINAL DAMAGE,770
2006,60657,CRIMINAL TRESPASS,229
2006,60657,DECEPTIVE PRACTICE,456
2006,60657,GAMBLING,1
2006,60657,HOMICIDE,1
2006,60657,INTERFERENCE WITH PUBLIC OFFICER,9
2006,60657,KIDNAPPING,3
2006,60657,LIQUOR LAW VIOLATION,31
